timestamp,machine_id,temperature_c,vibration_mm_s,pressure_psi,rotational_speed_rpm,load_weight_tonnes,ambient_temp_c,humidity_percent,failure_in_14_days,failed_component,machine_type,model,age_years,manufacturer
2024-01-30 04:07:16.363636480,M001,76.12045904061156,2.2938755705998264,1047.7475082160772,1522.1900898904125,47.07274128268013,20.01305199302217,65.35092598259646,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-31 16:58:10.909090816,M001,72.54363949883104,2.4515379255882443,950.0103979940129,1577.8979285852915,42.0766855073485,19.845003209167402,57.29974640309129,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-02 05:49:05.454545408,M001,66.70024557373377,2.978245282050344,1007.6584359611211,1624.0669690590328,46.18153518268809,21.218269425319367,61.29446775811846,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-03 18:40:00.000000000,M001,75.80838835772575,3.669806828449689,1060.2791406112801,1485.3572538949788,44.81563409588961,28.118130648554423,36.74192662587651,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-05 07:30:54.545454592,M001,62.669098046480116,3.217097142233213,982.5295548541511,1459.974740327663,46.45695903065717,31.679600364625742,60.889818837805485,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-06 20:21:49.090909184,M001,80.34098399996394,2.634126265944433,994.4930804895013,1666.0210148971375,33.9576008857904,31.33912037312921,60.92537559097832,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-08 09:12:43.636363520,M001,71.21168652174202,3.6185263711153284,1000.32082176137,1467.0990530704803,43.27935187740262,24.306178100450733,71.91311661172148,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-09 22:03:38.181818112,M001,73.2370113959231,2.9894374738813,956.7501235390325,1387.4370922226844,56.682092051405334,33.04531914566542,64.74050714324379,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-11 10:54:32.727272704,M001,74.42963429568722,2.744532794807105,1021.8267746438104,1443.040786901695,33.34801642111327,28.37761207711028,45.079161356397805,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-12 23:45:27.272727296,M001,78.9372759962107,2.944032433429409,980.5021074419518,1569.807599288198,56.822703611300106,34.64309353530999,67.7529377789981,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-14 12:36:21.818181888,M001,66.3787408868227,2.6731911115940172,923.8162523582643,1493.4290438246119,41.79673498726431,20.845035078301276,47.01137692854555,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-16 01:27:16.363636480,M001,70.4039071121395,2.576727534773993,986.7111710798225,1548.6249573049029,63.63874734439509,21.475830449669537,56.241724024374335,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-17 14:18:10.909090816,M001,67.25936582457382,2.6924660898433874,970.5665206092165,1359.1193057132534,61.15215130993366,32.38725580993067,72.4743555811709,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-19 03:09:05.454545408,M001,74.14168932066157,2.383002255530774,1039.3849577306444,1377.5486686045865,47.3658046672016,17.672494059931424,58.13875250536818,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-20 16:00:00.000000000,M001,74.46602636972004,2.9839999591144672,896.4833798470977,1254.580602560241,52.9427951171343,24.33914284150028,61.364964189785134,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-22 04:50:54.545454592,M001,80.85131454698734,3.240806700237145,1010.8231914291587,1532.4824372587607,39.04220622916125,23.459441600326763,69.33395084669581,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-23 17:41:49.090909184,M001,80.18533020343077,2.974944372491446,1033.3862459589457,1446.1050661408187,54.03820891858307,24.924360271161955,56.11113607394996,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-25 06:32:43.636363520,M001,86.49012094358686,3.693613012559649,953.2696408038196,1501.1240086070713,49.390313346958976,24.31387295742034,51.34602128249409,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-26 19:23:38.181818112,M001,77.28273593398335,3.781688555498958,1021.9349496541105,1689.6231291009638,55.10813852390795,27.5496278405067,68.95439327787138,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-28 08:14:32.727272704,M001,87.20370446353219,2.9789837158688126,1055.1494100523212,1555.5819188968346,38.36072709569114,23.622086557357225,63.86849134892644,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-29 21:05:27.272727296,M001,83.35942916210864,4.17399114718766,977.4716661300062,1431.4839775017042,35.7195082356125,38.675140123834794,62.99183754375966,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-02 09:56:21.818181888,M001,78.28538577827419,3.8682747525192673,936.5446586315622,1522.4948589523879,46.61368420143152,32.60195458181543,65.530328008504,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-03 22:47:16.363636480,M001,89.48737598731805,4.370088535178047,862.6201599137489,1692.0165226871427,48.591431176553705,28.467997251033076,61.41072813495953,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-05 11:38:10.909090816,M001,81.42637624835407,3.694531236291536,959.9787403249663,1540.4120432979798,66.37339901880694,32.19519507632666,61.09649885175047,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-07 00:29:05.454545408,M001,78.95457976183877,3.8893354986734243,1033.7668880118579,1670.5942040741293,59.63675258727709,29.775781634162865,42.112516562354,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-08 13:20:00.000000000,M001,80.27560198888426,3.9611828151456825,1008.8467076706862,1549.0423060136513,53.71033879809509,25.592335266332466,67.38638660165152,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-10 02:10:54.545454592,M001,88.71318798165113,3.5891888864293007,997.5157077217109,1499.6291682702713,60.47068352696745,17.099937945358242,59.74146247949459,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-11 15:01:49.090909184,M001,90.22531889405418,3.733543207167427,926.2620282357595,1317.7950669483303,62.1662755938187,25.678910012031693,48.02994579202398,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-13 03:52:43.636363520,M001,85.62814761676985,2.856330853536136,945.2214266598208,1579.3341179198721,31.98131009759259,28.44563327483169,78.64876327327958,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-14 16:43:38.181818112,M001,84.50443354721914,4.101345993247142,954.4738008424889,1354.996854159429,32.03365963509475,19.760045945980423,51.80215662624134,1,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-16 05:34:32.727272704,M001,82.21877306734771,4.077949456039868,825.195856097787,1537.15513038324,41.60999615098036,22.130923610581142,66.49488000046208,1,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-17 18:25:27.272727296,M001,79.71660531430616,4.499688523959417,903.1467312329896,1423.6810098348938,53.684617767587234,24.58094036997345,70.77155849070598,1,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-19 07:16:21.818181888,M001,87.06581109324974,4.369286916232519,1074.0573439549548,1439.2550536337164,46.87056762368735,28.596233269244703,71.13789157515154,1,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-20 20:07:16.363636480,M001,84.73350284397432,4.508904252807836,1080.750051706059,1466.2259498490591,57.70560094195294,33.16250506257289,51.03640119310563,1,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-22 08:58:10.909090816,M001,85.01140065955288,3.8151151091594757,1035.021572981945,1362.6359517127266,50.81928651113808,32.099305908151166,54.64644083050442,1,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-23 21:49:05.454545408,M001,89.80227820823916,4.815125945271706,926.2494457506257,1513.5131485855684,43.866529381623444,23.91787043383174,58.73409107511964,1,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-25 10:40:00.000000000,M001,86.6022489698431,3.7558475071604205,980.0132265897714,1590.2190431475567,51.34707157495134,27.688611222743212,51.714062173295474,1,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-26 23:30:54.545454592,M001,96.59930150603745,4.818747116292399,1001.2402768469295,1656.4454138122574,58.5166174867236,26.828400443465682,60.191463802879845,1,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-28 12:21:49.090909184,M001,91.35270185943193,4.7788786192122705,861.5225662735717,1519.700912408901,63.22411120055026,32.947765107585084,60.32023455062035,1,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-30 01:12:43.636363520,M001,88.51699454650075,3.8931370678719466,975.6792616098048,1487.2761352050425,43.7299170525494,27.031463645739393,58.88352416759501,1,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-03-31 14:03:38.181818112,M001,89.77526671120093,4.652350998209763,1077.5382503531712,1378.6107887040685,34.55103305008112,28.446684902028345,60.10999551730261,1,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-02 02:54:32.727272704,M001,92.50791918375656,4.619384311273498,1021.3363130049848,1458.2628269261013,40.35034615041905,22.259712482617136,59.568089368417944,1,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-03 15:45:27.272727296,M001,91.10628330684065,4.949254473159425,991.4372760169105,1714.0420074881854,45.10555818362077,20.909554251319452,54.746585250512624,1,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-05 04:36:21.818181888,M001,91.67874369174477,4.457999488670684,997.2251341190004,1629.8006165128245,26.746618057996706,24.30764505077139,56.90425614636433,1,Suspension,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-06 17:27:16.363636480,M001,63.44312024261462,2.0227237304768604,965.9981804705117,1563.455158353643,37.520338332048844,24.938647363331057,60.63789598264463,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-08 06:18:10.909090816,M001,67.10905558960229,2.6936999466913467,993.3767234308018,1475.0124243158302,48.41185572713661,21.43623715585607,48.68868279304611,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-09 19:09:05.454545408,M001,68.37489400380072,2.0224513322972144,1018.3755300272674,1702.940020136615,37.88253352640526,26.82745588631102,73.4453074191307,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-11 08:00:00.000000000,M001,67.8634130415898,2.804099227574239,982.8083406574771,1356.214113712231,43.94145934077277,20.192091389323018,59.137618903050196,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-12 20:50:54.545454592,M001,72.40621610141609,2.6584719964490753,998.4983478428026,1201.2235913616341,37.248303162734246,20.1025344309813,40.30190698289512,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-14 09:41:49.090909184,M001,65.20809969082757,2.983007589325891,1098.702897688695,1572.55220246407,45.933123106665626,18.4940556562021,54.33716393967937,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-15 22:32:43.636363520,M001,73.88697096340083,2.2092122429327317,1011.390434714055,1474.4000418142475,39.286707768783515,19.076913987249945,71.40178695237461,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-17 11:23:38.181818112,M001,70.61392245309209,2.941030995629206,1005.4254882335671,1522.874493228713,50.590453004328225,21.21110162302608,62.32326691862122,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-19 00:14:32.727272704,M001,80.4766523007093,4.073954005572241,1018.1925215799349,1372.6253415773563,45.34675849797219,18.390571977900763,60.71356341954795,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-20 13:05:27.272727296,M001,71.6296067419179,3.0007976102501597,1016.1668183156035,1355.2620535655333,31.822266285365824,24.388840196255966,59.56628161925868,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-22 01:56:21.818181888,M001,74.24059582133276,2.5632890669376427,951.5468759975582,1499.3596108651027,64.94582549699844,26.510732942069694,53.81039360071384,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-23 14:47:16.363636480,M001,73.40070312410805,2.721594939325929,1013.911266345498,1366.835337556178,38.124830071900945,34.749748367954325,65.52540674513,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-25 03:38:10.909090816,M001,64.46659562506177,2.5410433859157076,938.768290112351,1561.464061457113,33.97763515294476,25.485629142343303,62.54113998041205,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-26 16:29:05.454545408,M001,73.46668484279881,3.584410118300163,1030.879186706047,1441.4208342422992,54.37912764432444,24.087959246263974,54.32229735088282,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-28 05:20:00.000000000,M001,79.26019237011408,2.6125018543824896,971.656979014013,1363.7149830181684,34.14003729888455,25.70446485386429,47.91869624378529,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-04-29 18:10:54.545454592,M001,78.3871401182618,2.969578343170217,1002.3638041399302,1635.936677187034,54.89690002831492,21.075494797712224,65.96383466352195,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-01 07:01:49.090909184,M001,66.84871161025907,3.08325337451231,1018.9496456447728,1415.2224651685135,49.1510846319307,18.436813843835758,67.56125057439536,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-02 19:52:43.636363520,M001,74.29162782185891,3.2793763436706507,992.0972968713324,1434.4957592616108,32.9873210795803,21.571620421408753,64.41867804896108,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-04 08:43:38.181818112,M001,76.16464028116033,3.3727790618499687,942.3680904416684,1475.8694280136133,37.92426634425617,31.401330968790745,73.4350684642332,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-05 21:34:32.727272704,M001,77.57713321906702,3.0700941435534674,920.3561114104442,1521.5746765926522,36.10854378703578,32.56698562150617,64.7916465848798,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-07 10:25:27.272727296,M001,69.4522549963995,2.492533735315773,970.3620361662572,1726.0033499523727,58.32395375385035,23.761784966362494,59.00359222108855,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-08 23:16:21.818181888,M001,80.90447706252368,2.0038909550482136,977.5149326305212,1648.478831854914,53.10105266949396,22.325875858096722,62.793255133254114,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-10 12:07:16.363636480,M001,70.47361098165335,2.576297447589964,987.4200630593245,1595.7819282666774,34.84590816098691,23.554497424461626,74.52507724207636,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-12 00:58:10.909090816,M001,76.18534651361931,3.7121856648051343,974.2417716288106,1410.6175359468998,52.710837527496295,25.228106597398753,68.29037323618178,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-13 13:49:05.454545408,M001,70.77174753706828,2.6163828782531073,1005.7973552418304,1575.2572463648314,50.17068500823816,23.826179086979266,52.74379632516781,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-15 02:40:00.000000000,M001,70.01056194794502,2.420440056716556,1014.0543545647744,1318.4581224264728,51.0480768623005,27.274975887682057,49.638665050121084,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-16 15:30:54.545454592,M001,61.62284134706154,2.8557142185153515,1047.943517644785,1412.5551741610147,58.75530976419838,25.35358090669373,69.96604130558714,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-18 04:21:49.090909184,M001,63.767741939252566,2.530841511307865,1001.1951058779464,1584.299746522932,61.63683841777298,23.380538270380868,62.8159476391639,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-19 17:12:43.636363520,M001,68.77421173941202,3.3798851952609077,900.6996354810145,1398.5381779715105,48.49173539656095,23.330516462680702,76.23819820432058,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-21 06:03:38.181818112,M001,71.64623420983642,1.9401795583990626,1044.8501388662512,1454.8443806577636,50.5686125664219,21.720494734370828,62.461214243602555,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-22 18:54:32.727272704,M001,73.56930779129499,2.414551367839888,1052.195799813869,1509.1803539719906,39.16753955278445,28.81402153777261,60.049085586470056,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-24 07:45:27.272727296,M001,80.34812776646567,2.468831481841752,940.3868941936709,1506.9940549430305,50.04738903107945,28.455728472913748,60.691977484865774,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-25 20:36:21.818181888,M001,78.88243857397468,2.4631770490920064,1006.4948233186891,1405.879758639795,56.272758822183,26.815676260642373,69.21037094403374,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-27 09:27:16.363636480,M001,71.8598564323661,2.5168443711556083,950.3856837107865,1548.4721468641217,68.81824497938992,31.0976206355556,52.29197662977219,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-28 22:18:10.909090816,M001,73.90714624452966,2.013658032902145,963.7682326016441,1378.7675683874454,51.96912275532229,22.542443669121262,57.38192007083691,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-05-30 11:09:05.454545408,M001,73.07716970957144,3.459869964036509,1020.3483311338492,1350.0335736112113,37.538483311596444,32.55739526868585,43.649857571059435,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-06-01 00:00:00.000000000,M001,69.58360470448582,2.7698777271193813,958.6733921264398,1297.2829014879262,62.736861485821706,30.292024061132068,63.71431506865226,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-01 00:00:00.000000000,M002,79.32721905003805,3.9295532724281794,965.945242837874,1348.6513004222634,50.743163464010415,26.510265787557387,53.933634283583466,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-02 12:50:54.545454592,M002,72.60273620391906,3.3808366673807044,1049.0332741472957,1573.8205459034486,72.85416374208295,21.569406372794294,49.95810543956868,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-04 01:41:49.090909184,M002,78.73374657253308,3.3762553013202785,1027.62232193124,1460.1991086306948,49.60418742390811,26.917285064064117,79.07616770229804,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-05 14:32:43.636363520,M002,81.03046201001943,2.5933028899506154,974.8365236915596,1547.5989499726315,59.14504401138626,15.872799178852611,72.82266201220759,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-07 03:23:38.181818112,M002,81.46328611621118,2.9730711258776186,951.4060723313582,1603.79450623937,39.056683395219046,24.82644039701782,80.10987720020967,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-08 16:14:32.727272704,M002,84.9707747237843,3.711173405520288,1104.107156231846,1389.4620142504973,26.60562693468669,24.68402357582825,75.03817810513999,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-10 05:05:27.272727296,M002,85.79551297963887,2.6926607237778204,985.5033379711023,1501.6372482590184,53.84872890168522,30.437989110537604,56.90606395986963,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-11 17:56:21.818181888,M002,79.26793149551001,4.145133938858814,1018.2529849341719,1582.6802232031625,63.04253358744893,21.122452111926854,58.33068043350729,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-13 06:47:16.363636480,M002,82.9632118034116,3.5075120781155675,1063.3151753105756,1557.0762502169673,58.06169202943857,33.105548298832815,73.26045488319677,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-14 19:38:10.909090816,M002,80.1295405109173,2.7153649774447945,989.0704342037216,1460.1602810957468,46.58144514047426,30.2745563080747,64.1336541606668,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-16 08:29:05.454545408,M002,73.93426738609051,3.57598540126936,1105.7036462875496,1569.7499489045224,47.918740307004555,17.651786297333814,61.95911163660433,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-17 21:20:00.000000000,M002,77.93941368514962,3.366331276472942,1032.523726766944,1478.9886552853684,47.75786018260979,17.163194670424335,59.07996904820332,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-19 10:10:54.545454592,M002,80.3585586009652,2.9401098704519164,942.058201043998,1560.6461802776032,54.19103250236845,23.979641240206476,57.188599836616945,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-20 23:01:49.090909184,M002,73.86722827190482,4.0461023863062975,1031.797173523444,1524.9334448557547,33.807109690887316,37.00768775276363,65.43057267365276,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-22 11:52:43.636363520,M002,84.85584308385668,2.0984817792277606,1019.0192002457118,1513.6427482536076,60.503413676719056,19.920337358163373,63.048877958874726,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-24 00:43:38.181818112,M002,80.3397747876769,3.8182814571762362,1009.6336554404081,1456.1647529180589,54.90742606869473,24.98342048243294,59.691118007876725,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-25 13:34:32.727272704,M002,77.60785330725919,3.380739138624015,1085.5838114139085,1418.178097741762,51.6809414010383,30.023756494710284,50.565553823403626,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
2024-01-27 02:25:27.272727296,M002,77.45449327639446,3.1903146368579973,944.1371818273282,1633.6496892089986,57.01869860624286,28.77743279993009,67.97412501647314,0,None,Grader,Grader-C-539,13,"Johnson, Rubio and Phillips"
