timestamp,machine_id,temperature_c,vibration_mm_s,pressure_psi,rotational_speed_rpm,load_weight_tonnes,ambient_temp_c,humidity_percent,machine_type,model,age_years,manufacturer
1/24/2024,M2001,143.4502715,1.308709208,2590.896656,1750.877964,154.0451888,40.97126977,97.25210711,Excavator,Liebherr R 9800,8,John Deere
1/25/2024,M2001,147.975944,2.455653428,2889.966546,1679.772443,291.2345876,51.40156599,78.65320587,Excavator,Liebherr R 9800,8,John Deere
1/26/2024,M2001,155.5165885,3.207315984,2890.510543,1535.449732,315.4834442,47.33451093,77.48326034,Excavator,Liebherr R 9800,8,John Deere
1/27/2024,M2001,170.6500821,4.120209687,3022.699388,1409.601669,252.926316,24.43667411,102.7107758,Excavator,Liebherr R 9800,8,John Deere
1/28/2024,M2001,181.850585,4.563767037,3394.545779,1198.160564,199.9258679,33.93909216,65.3545349,Excavator,Liebherr R 9800,8,John Deere
1/29/2024,M2001,191.1105074,5.243900989,3341.732687,895.9969099,188.7538438,33.73208582,77.27044718,Excavator,Liebherr R 9800,8,John Deere
1/30/2024,M2001,201.9968808,6.3572315,3836.377489,1181.705464,307.7702451,45.03302763,92.58250202,Excavator,Liebherr R 9800,8,John Deere
1/31/2024,M2001,205.0927394,7.196180499,4022.906103,1051.529897,217.6954559,38.79556336,76.74128693,Excavator,Liebherr R 9800,8,John Deere
2/1/2024,M2001,216.5956913,7.832990781,4022.598086,898.301639,226.0508814,34.14806956,79.61818784,Excavator,Liebherr R 9800,8,John Deere
2/2/2024,M2001,233.1930879,8.687740704,3734.533524,654.7359927,310.8280131,30.60334989,85.39769554,Excavator,Liebherr R 9800,8,John Deere
2/3/2024,M2001,248.1438992,9.224673878,4616.321056,437.6788702,257.3688706,25.08415865,59.89864286,Excavator,Liebherr R 9800,8,John Deere
2/4/2024,M2001,249.1420422,9.967924017,4960.336126,396.2488292,344.8588725,30.46190584,101.7805782,Excavator,Liebherr R 9800,8,John Deere
2/5/2024,M2001,256.2130782,10.79715088,5203.88135,359.6780058,232.7850404,38.87487297,104.3115785,Excavator,Liebherr R 9800,8,John Deere
2/6/2024,M2001,283.7778387,11.40271869,5583.606018,-109.8473083,277.8345909,47.3474488,96.4525306,Excavator,Liebherr R 9800,8,John Deere
2/7/2024,M2001,124.1398817,0.959659396,2527.171981,1844.06346,299.0982555,44.29677935,92.1027449,Excavator,Liebherr R 9800,8,John Deere
2/8/2024,M2001,121.7081887,0.957571722,2265.840933,1657.799337,218.5113259,54.52413328,86.04956682,Excavator,Liebherr R 9800,8,John Deere
2/9/2024,M2001,123.9468039,0.846114513,2283.843836,1872.105429,292.520294,40.504868,70.41571318,Excavator,Liebherr R 9800,8,John Deere
1/1/2024,M2002,171.0683205,1.593385482,2768.555967,2249.523419,238.7874674,66.79452349,78.37385427,Dozer,Dressta TD-40,16,Sandvik
1/2/2024,M2002,170.4842673,1.783690658,2914.879165,2178.42759,322.5065782,74.94791808,102.1526404,Dozer,Dressta TD-40,16,Sandvik
1/3/2024,M2002,172.0576456,1.90819917,2895.396638,2371.148211,371.8111192,62.65899207,93.54131742,Dozer,Dressta TD-40,16,Sandvik
1/4/2024,M2002,179.6594769,1.84476332,3305.140141,2350.872522,361.2651232,59.67931393,90.97341682,Dozer,Dressta TD-40,16,Sandvik
1/5/2024,M2002,173.3899609,1.820134748,2722.991311,2378.773451,333.9447477,55.37883544,94.62853125,Dozer,Dressta TD-40,16,Sandvik
1/6/2024,M2002,177.6150713,1.643900908,2948.188948,2434.363159,273.3756014,73.68699863,135.9016225,Dozer,Dressta TD-40,16,Sandvik
1/7/2024,M2002,184.2921979,1.98734303,3023.906535,2134.956075,356.2355818,55.87659118,111.4976287,Dozer,Dressta TD-40,16,Sandvik
1/8/2024,M2002,169.6398708,1.896530267,2509.471505,2382.672855,327.2873147,66.52298889,126.1000982,Dozer,Dressta TD-40,16,Sandvik
1/9/2024,M2002,177.687007,1.936166998,2792.155831,2464.167576,355.7201309,60.00783542,105.3803727,Dozer,Dressta TD-40,16,Sandvik
1/10/2024,M2002,171.9194175,1.655216933,2840.574053,2521.859344,307.2092813,51.18124759,116.9003251,Dozer,Dressta TD-40,16,Sandvik
1/11/2024,M2002,178.2493169,2.101508657,3007.507195,2296.194867,282.4558191,60.3428362,114.0266265,Dozer,Dressta TD-40,16,Sandvik
1/12/2024,M2002,178.4258251,1.848728074,2666.59909,2358.618468,259.027958,58.34488372,89.70964573,Dozer,Dressta TD-40,16,Sandvik
1/13/2024,M2002,172.7869855,1.754835865,2661.916945,2405.288669,387.481959,54.24888718,94.84284476,Dozer,Dressta TD-40,16,Sandvik
1/14/2024,M2002,172.8422725,1.645750973,2690.382809,2235.321099,412.5475586,61.9936449,87.7948243,Dozer,Dressta TD-40,16,Sandvik
1/15/2024,M2002,175.2547053,1.578119863,3051.413636,2328.84673,222.3865083,61.52979825,99.89637514,Dozer,Dressta TD-40,16,Sandvik
1/16/2024,M2002,181.7443307,1.639014997,2801.616453,2406.056664,358.5972906,73.95174579,121.8355262,Dozer,Dressta TD-40,16,Sandvik
1/17/2024,M2002,184.8889367,1.91121572,2718.615865,2319.870388,324.5877655,62.66564698,126.687547,Dozer,Dressta TD-40,16,Sandvik
1/18/2024,M2002,186.0417339,2.06088586,2647.071208,2253.591296,298.2944285,63.88823577,110.1401566,Dozer,Dressta TD-40,16,Sandvik
1/19/2024,M2002,170.2772348,2.06597529,2671.509795,2314.425912,273.761132,69.35307701,93.33381906,Dozer,Dressta TD-40,16,Sandvik
1/20/2024,M2002,170.5468297,1.640094289,2765.921957,2419.728784,235.0638762,56.74534948,101.7216396,Dozer,Dressta TD-40,16,Sandvik
1/21/2024,M2002,166.8971297,1.852570401,3146.456195,2487.400311,228.6489058,49.68834346,126.9927353,Dozer,Dressta TD-40,16,Sandvik
1/22/2024,M2002,177.7264228,1.808143939,3031.405115,2350.021223,271.6116007,58.56746998,107.7677517,Dozer,Dressta TD-40,16,Sandvik
1/23/2024,M2002,167.0058764,1.707699647,2763.250837,2350.69026,256.8828336,59.41713546,90.37933949,Dozer,Dressta TD-40,16,Sandvik
1/24/2024,M2002,187.1329686,1.654223021,3020.951903,2027.827229,364.7837157,62.7831754,103.721103,Dozer,Dressta TD-40,16,Sandvik
1/25/2024,M2002,175.4836324,1.544078598,2733.647699,2424.410541,279.3393898,61.3445901,89.76792296,Dozer,Dressta TD-40,16,Sandvik
1/26/2024,M2002,173.623755,2.062434399,2935.206298,2287.612046,423.2169038,51.39263134,126.7584478,Dozer,Dressta TD-40,16,Sandvik
1/27/2024,M2002,165.3997223,1.739774317,2817.675105,2733.827446,319.9991951,55.86869166,104.9480766,Dozer,Dressta TD-40,16,Sandvik
1/28/2024,M2002,176.4505177,1.702101528,2597.876267,2381.737527,305.817439,59.0296766,85.40248631,Dozer,Dressta TD-40,16,Sandvik
1/29/2024,M2002,179.192172,1.646002817,3087.685215,2110.817884,244.2417634,60.83940153,126.4932298,Dozer,Dressta TD-40,16,Sandvik
1/30/2024,M2002,174.7433168,1.919643986,3172.037418,2323.531356,354.5875292,57.67706688,94.88401824,Dozer,Dressta TD-40,16,Sandvik
1/31/2024,M2002,180.042562,1.877990157,3136.360291,2299.45446,384.1813437,64.29713731,140.4114855,Dozer,Dressta TD-40,16,Sandvik
2/1/2024,M2002,174.1386676,1.971459851,2867.501841,2523.399414,302.4872052,59.84641406,80.9648435,Dozer,Dressta TD-40,16,Sandvik
2/2/2024,M2002,171.8755434,1.741089314,2961.071128,2306.995226,354.8795529,68.79763935,100.5111982,Dozer,Dressta TD-40,16,Sandvik
2/3/2024,M2002,173.3405071,2.009764029,3152.562969,2287.382053,297.3711508,58.55563214,107.390463,Dozer,Dressta TD-40,16,Sandvik
2/4/2024,M2002,175.4441905,1.759977851,3307.702576,2258.707978,272.2261875,54.62296367,93.54062643,Dozer,Dressta TD-40,16,Sandvik
2/5/2024,M2002,177.3298953,1.987681034,2864.221353,2292.286073,420.9511727,65.80919243,84.72915485,Dozer,Dressta TD-40,16,Sandvik
2/6/2024,M2002,171.5857923,1.832221464,2860.165025,2540.138124,354.1343879,67.92913074,101.1721135,Dozer,Dressta TD-40,16,Sandvik
2/7/2024,M2002,177.6257488,1.560615445,2990.104146,2200.837468,230.8460211,67.2024376,98.86225482,Dozer,Dressta TD-40,16,Sandvik
2/8/2024,M2002,171.1319356,1.65165457,2938.05912,2386.958914,228.7158797,54.48902062,109.5503484,Dozer,Dressta TD-40,16,Sandvik
2/9/2024,M2002,167.9347823,1.774911917,2903.056824,2146.00169,328.8001613,56.19983846,101.9846501,Dozer,Dressta TD-40,16,Sandvik
1/1/2024,M2003,120.5492989,0.91233111,2342.698976,1844.668174,224.441854,47.59695787,83.49502254,Excavator,CAT 6090 FS,11,Sandvik
1/2/2024,M2003,125.0843228,0.946162719,2229.158118,1745.225854,143.0174663,29.44387566,96.91949948,Excavator,CAT 6090 FS,11,Sandvik
1/3/2024,M2003,123.8186535,0.986036709,2464.52404,2005.532805,220.7940058,39.62067369,54.02488646,Excavator,CAT 6090 FS,11,Sandvik
1/4/2024,M2003,125.0649441,1.097358329,1947.497746,1876.428417,185.4156939,40.73425615,69.98905245,Excavator,CAT 6090 FS,11,Sandvik
1/5/2024,M2003,121.7182288,1.225237298,2180.574162,1835.606638,185.3480351,43.89846035,129.3800807,Excavator,CAT 6090 FS,11,Sandvik
1/6/2024,M2003,125.2715251,1.271109644,2372.669159,1729.127884,235.9474633,38.26492776,88.71388735,Excavator,CAT 6090 FS,11,Sandvik
1/7/2024,M2003,129.5189389,0.862658102,2285.761602,1991.660284,221.3869975,32.9601181,70.89854461,Excavator,CAT 6090 FS,11,Sandvik
1/8/2024,M2003,128.24384,1.123484701,2172.900812,1749.837381,296.5034696,35.20409608,83.74893435,Excavator,CAT 6090 FS,11,Sandvik
1/9/2024,M2003,125.6127858,1.057268356,2412.976813,1832.569602,341.308311,40.50421202,83.81648202,Excavator,CAT 6090 FS,11,Sandvik
1/10/2024,M2003,123.9033281,0.882635079,2132.181091,1854.882361,321.6869473,48.72020947,87.92405489,Excavator,CAT 6090 FS,11,Sandvik
1/11/2024,M2003,122.1088118,1.150036892,2110.904742,1855.022089,262.9989793,39.72777491,73.08146996,Excavator,CAT 6090 FS,11,Sandvik
1/12/2024,M2003,127.1376692,1.096061799,2535.546565,1794.495678,279.934266,42.18118345,74.60760234,Excavator,CAT 6090 FS,11,Sandvik
1/13/2024,M2003,124.5490283,0.946073766,2283.648839,1610.061643,202.2068109,35.07118519,98.9531623,Excavator,CAT 6090 FS,11,Sandvik
1/14/2024,M2003,123.8128535,1.051682728,2533.723374,1697.82021,290.6182976,45.34713434,80.06164777,Excavator,CAT 6090 FS,11,Sandvik
1/15/2024,M2003,119.5278413,1.063140349,2413.048566,1709.958634,154.8407831,48.56575805,102.9815828,Excavator,CAT 6090 FS,11,Sandvik
1/16/2024,M2003,128.9595436,1.029951595,2171.617313,1984.598021,273.9957512,48.96675742,83.37335849,Excavator,CAT 6090 FS,11,Sandvik
1/17/2024,M2003,121.4501806,1.004934215,2782.44437,1926.199998,433.5726531,42.10714326,86.74660138,Excavator,CAT 6090 FS,11,Sandvik
1/18/2024,M2003,130.0047138,1.235329607,2156.335155,2180.756925,151.572377,39.39082972,49.88804518,Excavator,CAT 6090 FS,11,Sandvik
1/19/2024,M2003,115.7869306,0.972995248,2404.459507,1967.155602,142.7650707,23.93657523,64.02363105,Excavator,CAT 6090 FS,11,Sandvik
1/20/2024,M2003,124.1986538,0.753753878,2912.823877,1693.488503,238.8069744,44.11435253,96.22350088,Excavator,CAT 6090 FS,11,Sandvik
1/21/2024,M2003,124.4627674,0.808204127,2336.395918,1975.415762,226.8266437,40.72859985,95.40233247,Excavator,CAT 6090 FS,11,Sandvik
1/22/2024,M2003,123.4775816,0.848780833,2393.428451,1827.444865,311.0342008,34.6943845,76.07346604,Excavator,CAT 6090 FS,11,Sandvik
1/23/2024,M2003,122.285271,0.954290414,2767.709521,1622.482297,276.1805543,32.02730415,82.13192372,Excavator,CAT 6090 FS,11,Sandvik
1/24/2024,M2003,122.8136683,0.996509678,2343.476954,2036.125358,431.5898781,11.27354742,100.7095856,Excavator,CAT 6090 FS,11,Sandvik
1/25/2024,M2003,133.5402763,0.752690648,2468.169372,1965.173031,177.1589679,33.16198388,77.95933354,Excavator,CAT 6090 FS,11,Sandvik
1/26/2024,M2003,127.8160251,0.83340514,2416.96538,1819.422961,185.9311605,37.78648807,105.2807886,Excavator,CAT 6090 FS,11,Sandvik
1/27/2024,M2003,124.1196411,1.078704769,2666.187503,1975.460211,252.3540322,52.25175769,86.05569756,Excavator,CAT 6090 FS,11,Sandvik
1/28/2024,M2003,121.1301167,0.7626208,2148.394753,1930.755883,203.4815709,41.27147244,88.27859989,Excavator,CAT 6090 FS,11,Sandvik
1/29/2024,M2003,123.8702937,0.808358735,2005.747006,1929.623496,203.1854001,35.33242555,88.70000497,Excavator,CAT 6090 FS,11,Sandvik
1/30/2024,M2003,120.8050332,0.981973412,2841.543227,1799.106313,296.9669272,39.23507307,74.69634322,Excavator,CAT 6090 FS,11,Sandvik
1/31/2024,M2003,121.1292179,0.719582717,2686.00503,1870.162135,234.7566113,37.22817615,81.42272535,Excavator,CAT 6090 FS,11,Sandvik
2/1/2024,M2003,123.0964435,1.309113286,2560.550091,1554.453652,220.1830244,39.36444878,84.2072183,Excavator,CAT 6090 FS,11,Sandvik
2/2/2024,M2003,122.519839,0.967800311,2242.573041,2031.205359,225.3683935,38.4920847,59.63399634,Excavator,CAT 6090 FS,11,Sandvik
2/3/2024,M2003,128.1992528,1.285220257,2344.06396,1813.90748,289.6333131,31.47383407,83.54091015,Excavator,CAT 6090 FS,11,Sandvik
2/4/2024,M2003,127.0354548,1.073276779,2531.874605,2045.096117,221.3023882,36.9210029,108.7774951,Excavator,CAT 6090 FS,11,Sandvik
2/5/2024,M2003,124.3607844,1.094554527,2495.400828,1609.279222,224.6524128,42.08689942,103.9504604,Excavator,CAT 6090 FS,11,Sandvik
2/6/2024,M2003,123.7904151,0.90048461,2201.813147,1778.687907,162.2739299,24.20385981,56.53094936,Excavator,CAT 6090 FS,11,Sandvik
2/7/2024,M2003,131.1139551,0.931372835,2213.284852,1805.744863,289.1332264,28.2055565,69.29889077,Excavator,CAT 6090 FS,11,Sandvik
2/8/2024,M2003,125.4638566,0.907883514,2487.018551,1864.296948,240.292305,42.33594758,67.94435281,Excavator,CAT 6090 FS,11,Sandvik
2/9/2024,M2003,119.5702603,0.965622293,2442.779355,1867.68895,226.3088284,33.40313206,67.3243945,Excavator,CAT 6090 FS,11,Sandvik
1/1/2024,M2004,20.9526497,0.093262467,1427.456013,1058.271891,144.2344504,11.22379987,39.630522,Haul Truck,Belaz 75710,19,Caterpillar
1/2/2024,M2004,28.2405864,0.126919622,1693.327663,1163.888291,169.7269014,17.87754046,32.33249466,Haul Truck,Belaz 75710,19,Caterpillar
1/3/2024,M2004,18.6218628,0.131967757,1477.872359,921.413534,183.6466207,-0.64153135,15.88624809,Haul Truck,Belaz 75710,19,Caterpillar
1/4/2024,M2004,27.4176171,0.417628461,1519.499105,992.758772,148.7220174,-2.13490696,36.5742353,Haul Truck,Belaz 75710,19,Caterpillar
1/5/2024,M2004,25.0540135,0.276820819,1535.857424,1102.467494,122.6947802,15.12266933,11.98413321,Haul Truck,Belaz 75710,19,Caterpillar
1/6/2024,M2004,23.5585027,0.048326117,1235.031475,1050.549818,192.8204571,9.34694824,15.2596521,Haul Truck,Belaz 75710,19,Caterpillar
1/7/2024,M2004,20.7470005,0.179211189,1335.057401,1133.543825,193.1629387,7.96907597,22.5292837,Haul Truck,Belaz 75710,19,Caterpillar
1/8/2024,M2004,12.6137825,0.037904844,1533.440447,1144.798457,161.2263336,0.06051354,19.75828459,Haul Truck,Belaz 75710,19,Caterpillar
1/9/2024,M2004,14.8975578,-0.04182167,1733.117843,1258.374035,350.5268714,0.09419028,7.98036423,Haul Truck,Belaz 75710,19,Caterpillar
1/10/2024,M2004,23.240619,0.123030978,1424.064563,970.564028,155.6078873,5.08746814,7.34818684,Haul Truck,Belaz 75710,19,Caterpillar
1/11/2024,M2004,18.8886985,0.027192115,1338.928836,758.860502,89.0729461,9.92833723,24.064949,Haul Truck,Belaz 75710,19,Caterpillar
1/12/2024,M2004,18.9968854,-0.11322544,1457.553094,1268.301055,225.0607427,9.75056989,13.16716711,Haul Truck,Belaz 75710,19,Caterpillar
1/13/2024,M2004,24.6931479,0.020323815,1588.831402,1137.261134,243.7206108,-1.39376064,23.83364115,Haul Truck,Belaz 75710,19,Caterpillar
1/14/2024,M2004,20.0521448,0.063507127,1676.99904,814.532074,154.8562006,6.16890076,27.98769937,Haul Truck,Belaz 75710,19,Caterpillar
1/15/2024,M2004,32.3194477,0.209530034,1485.044659,1097.809472,113.6969193,-1.26508973,11.61229181,Haul Truck,Belaz 75710,19,Caterpillar
1/16/2024,M2004,21.8514583,0.426645237,1361.142393,914.587335,72.0618343,15.3008575,2.70805317,Haul Truck,Belaz 75710,19,Caterpillar
1/17/2024,M2004,25.9791126,0.167353974,1610.110557,981.75608,93.4895701,6.91363713,16.43232565,Haul Truck,Belaz 75710,19,Caterpillar
1/18/2024,M2004,23.0753981,-0.036181679,1486.119111,1199.677645,79.376323,8.6309572,41.3481922,Haul Truck,Belaz 75710,19,Caterpillar
1/19/2024,M2004,20.1470618,-0.05816196,1423.828999,1041.421119,168.9067351,1.21233864,27.80969195,Haul Truck,Belaz 75710,19,Caterpillar
1/20/2024,M2004,13.8552751,-0.014401239,1227.159862,1234.497646,111.1264834,-1.4412268,37.9181331,Haul Truck,Belaz 75710,19,Caterpillar
1/21/2024,M2004,19.1475886,-0.070017282,1546.8023,1004.239165,146.3612343,-3.46663369,28.51457793,Haul Truck,Belaz 75710,19,Caterpillar
1/22/2024,M2004,15.205517,-0.006071333,1244.179515,1102.006539,177.354451,2.21451723,31.00529855,Haul Truck,Belaz 75710,19,Caterpillar
1/23/2024,M2004,15.0967073,0.22257413,1646.917655,1100.47375,229.3376405,5.09846278,15.43046413,Haul Truck,Belaz 75710,19,Caterpillar
1/24/2024,M2004,15.7957402,0.124289693,984.950056,1201.684312,17.4014143,5.44995673,42.8582555,Haul Truck,Belaz 75710,19,Caterpillar
1/25/2024,M2004,21.2053489,0.130340248,1782.432787,1301.651893,206.2135826,8.71679497,32.91150398,Haul Truck,Belaz 75710,19,Caterpillar
1/26/2024,M2004,17.4411398,0.085277942,1413.024968,1090.840742,70.1756663,2.21089995,-11.9056804,Haul Truck,Belaz 75710,19,Caterpillar
1/27/2024,M2004,28.7046248,0.936273706,1577.817788,1262.194797,137.9417107,26.83387207,9.5127901,Haul Truck,Belaz 75710,19,Caterpillar
1/28/2024,M2004,44.6712843,1.520764003,1888.714025,839.852091,247.06939,8.03266992,31.96919803,Haul Truck,Belaz 75710,19,Caterpillar
1/29/2024,M2004,46.9000339,2.253285666,2237.733746,715.818424,232.4888275,0.50430789,17.74567452,Haul Truck,Belaz 75710,19,Caterpillar
1/30/2024,M2004,71.0514962,3.121109701,2414.40821,627.406574,171.2003262,6.81982867,19.98592173,Haul Truck,Belaz 75710,19,Caterpillar
1/31/2024,M2004,64.7655465,3.835203695,2678.015174,367.464565,253.5837467,-2.12692781,31.23540684,Haul Truck,Belaz 75710,19,Caterpillar
2/1/2024,M2004,78.3660264,4.720641179,2920.650547,483.392293,197.428977,9.15932042,25.54547524,Haul Truck,Belaz 75710,19,Caterpillar
2/2/2024,M2004,92.018653,5.38092141,3073.648535,94.5732642,301.1592818,17.37524546,0.1102101,Haul Truck,Belaz 75710,19,Caterpillar
2/3/2024,M2004,103.9989895,6.298088436,3171.688678,141.5082472,43.2773227,5.01489453,39.6965014,Haul Truck,Belaz 75710,19,Caterpillar
2/4/2024,M2004,117.6678544,6.650461747,3385.952151,-285.2895068,109.8768901,8.44670782,8.52686469,Haul Truck,Belaz 75710,19,Caterpillar
2/5/2024,M2004,125.4714949,7.497920083,3270.467456,-215.933856,80.3511802,-0.99980321,40.2909424,Haul Truck,Belaz 75710,19,Caterpillar
2/6/2024,M2004,137.6471908,8.41560993,3296.283932,-451.7637418,137.2914549,9.7330132,11.38943869,Haul Truck,Belaz 75710,19,Caterpillar
2/7/2024,M2004,145.5349425,9.10130581,3727.772463,-490.8933122,155.5618781,19.01900704,18.36635634,Haul Truck,Belaz 75710,19,Caterpillar
2/8/2024,M2004,166.6571184,9.64922823,4063.94852,-835.9519025,77.5430161,-9.00834692,14.06784129,Haul Truck,Belaz 75710,19,Caterpillar
2/9/2024,M2004,167.8982141,10.7471706,4122.382123,-537.6042312,106.4011593,-3.6567553,32.55831097,Haul Truck,Belaz 75710,19,Caterpillar
1/1/2024,M2005,20.9526497,0.093262467,1427.456013,1058.271891,144.2344504,11.22379987,39.630522,Haul Truck,Komatsu 930E,13,Liebherr
1/2/2024,M2005,28.2405864,0.126919622,1693.327663,1163.888291,169.7269014,17.87754046,32.33249466,Haul Truck,Komatsu 930E,13,Liebherr
1/3/2024,M2005,18.6218628,0.131967757,1477.872359,921.413534,183.6466207,-0.64153135,15.88624809,Haul Truck,Komatsu 930E,13,Liebherr
1/4/2024,M2005,27.4176171,0.417628461,1519.499105,992.758772,148.7220174,-2.13490696,36.5742353,Haul Truck,Komatsu 930E,13,Liebherr
1/5/2024,M2005,25.0540135,0.276820819,1535.857424,1102.467494,122.6947802,15.12266933,11.98413321,Haul Truck,Komatsu 930E,13,Liebherr
1/6/2024,M2005,23.5585027,0.048326117,1235.031475,1050.549818,192.8204571,9.34694824,15.2596521,Haul Truck,Komatsu 930E,13,Liebherr
1/7/2024,M2005,20.7470005,0.179211189,1335.057401,1133.543825,193.1629387,7.96907597,22.5292837,Haul Truck,Komatsu 930E,13,Liebherr
1/8/2024,M2005,12.6137825,0.037904844,1533.440447,1144.798457,161.2263336,0.06051354,19.75828459,Haul Truck,Komatsu 930E,13,Liebherr
1/9/2024,M2005,14.8975578,-0.04182167,1733.117843,1258.374035,350.5268714,0.09419028,7.98036423,Haul Truck,Komatsu 930E,13,Liebherr
1/10/2024,M2005,23.240619,0.123030978,1424.064563,970.564028,155.6078873,5.08746814,7.34818684,Haul Truck,Komatsu 930E,13,Liebherr
1/11/2024,M2005,18.8886985,0.027192115,1338.928836,758.860502,89.0729461,9.92833723,24.064949,Haul Truck,Komatsu 930E,13,Liebherr
1/12/2024,M2005,18.9968854,-0.11322544,1457.553094,1268.301055,225.0607427,9.75056989,13.16716711,Haul Truck,Komatsu 930E,13,Liebherr
1/13/2024,M2005,24.6931479,0.020323815,1588.831402,1137.261134,243.7206108,-1.39376064,23.83364115,Haul Truck,Komatsu 930E,13,Liebherr
1/14/2024,M2005,20.0521448,0.063507127,1676.99904,814.532074,154.8562006,6.16890076,27.98769937,Haul Truck,Komatsu 930E,13,Liebherr
1/15/2024,M2005,32.3194477,0.209530034,1485.044659,1097.809472,113.6969193,-1.26508973,11.61229181,Haul Truck,Komatsu 930E,13,Liebherr
1/16/2024,M2005,21.8514583,0.426645237,1361.142393,914.587335,72.0618343,15.3008575,2.70805317,Haul Truck,Komatsu 930E,13,Liebherr
1/17/2024,M2005,25.9791126,0.167353974,1610.110557,981.75608,93.4895701,6.91363713,16.43232565,Haul Truck,Komatsu 930E,13,Liebherr
1/18/2024,M2005,23.0753981,-0.036181679,1486.119111,1199.677645,79.376323,8.6309572,41.3481922,Haul Truck,Komatsu 930E,13,Liebherr
1/19/2024,M2005,20.1470618,-0.05816196,1423.828999,1041.421119,168.9067351,1.21233864,27.80969195,Haul Truck,Komatsu 930E,13,Liebherr
1/20/2024,M2005,13.8552751,-0.014401239,1227.159862,1234.497646,111.1264834,-1.4412268,37.9181331,Haul Truck,Komatsu 930E,13,Liebherr
1/21/2024,M2005,19.1475886,-0.070017282,1546.8023,1004.239165,146.3612343,-3.46663369,28.51457793,Haul Truck,Komatsu 930E,13,Liebherr
1/22/2024,M2005,15.205517,-0.006071333,1244.179515,1102.006539,177.354451,2.21451723,31.00529855,Haul Truck,Komatsu 930E,13,Liebherr
